News Outlet,Date,Compound,Positive,Neutral,Negative,Tweet Count,Tweet Text
@CNN,Fri Aug 03 05:47:07 +0000 2018,0.0,0.0,1.0,0.0,83,The leader of one of the largest Roman Catholic dioceses in Pennsylvania has released a list identifying 71 priests… https://t.co/1hUbn92ciB
@CNN,Fri Aug 03 05:46:00 +0000 2018,0.4588,0.211,0.789,0.0,84,"Monterey Bay Aquarium needs a name for its new penguin chick, and they want your help https://t.co/F5Ug3G5Nhj https://t.co/7iexFsaadh"
@CNN,Fri Aug 03 05:45:04 +0000 2018,-0.4404,0.0,0.838,0.162,85,"The Education Minister of Japan has condemned gender discrimination, following reports that Tokyo Medical Universit… https://t.co/QCXm12wwnX"
@CNN,Fri Aug 03 05:40:04 +0000 2018,0.7096,0.396,0.604,0.0,86,What you wear on a flight can help save your life https://t.co/G7rqSoR07D
@CNN,Fri Aug 03 05:33:02 +0000 2018,-0.7845,0.0,0.723,0.277,87,"Pope Francis changes Catholic teaching on the death penalty, saying it is never admissible. The Church will now ""wo… https://t.co/5xc6kH0QQb"
@CNN,Fri Aug 03 05:26:05 +0000 2018,0.128,0.129,0.766,0.105,88,"Yes, there are people who wash and reuse condoms. And the CDC wants them to stop. https://t.co/lpckiwra3K https://t.co/VQUI2wDeRD"
@CNN,Fri Aug 03 05:19:05 +0000 2018,0.0258,0.084,0.916,0.0,89,NASA is backing these designs for 3D printed homes on Mars https://t.co/OMaZsyJd7f https://t.co/loXqCigFjt
@CNN,Fri Aug 03 05:16:00 +0000 2018,0.7351,0.292,0.708,0.0,90,Director of National Intelligence Dan Coats: “The intelligence community continues to be concerned about the threat… https://t.co/p3QL3y5X8Q
@CNN,Fri Aug 03 05:12:06 +0000 2018,0.0,0.0,1.0,0.0,91,"""Plastic attacks,"" where customers unwrap their food in a supermarket and return single-use packaging to the store,… https://t.co/FZnd2EkMQa"
@CNN,Fri Aug 03 05:05:03 +0000 2018,-0.431,0.0,0.778,0.222,92,"Housing and rates are worrying some economists that a recession is looming. ""We're not there yet, but this is what… https://t.co/xldx38eVMU"
@CNN,Fri Aug 03 05:00:07 +0000 2018,0.4019,0.13,0.87,0.0,93,"President Trump should not sit down for an interview with special counsel Robert Mueller, his former campaign manag… https://t.co/PqCbtk9nbb"
@CNN,Fri Aug 03 04:58:03 +0000 2018,-0.6124,0.0,0.706,0.294,94,Here's how much money you could be losing by avoiding the stock market https://t.co/BqhWFuZINa
@CNN,Fri Aug 03 04:51:06 +0000 2018,-0.2732,0.0,0.909,0.091,95,"Ivanka Trump says the news of family separations at the border ""was a low point"" during her time in the White House… https://t.co/jtmGyAgRrC"
@CNN,Fri Aug 03 04:46:00 +0000 2018,0.34,0.098,0.902,0.0,96,Apple becomes the first American public company to cross $1 trillion in value. Its stock is now up more than 20% th… https://t.co/hTh57V7NsW
@CNN,Fri Aug 03 04:44:02 +0000 2018,0.0,0.0,1.0,0.0,97,Tesla's China factory could cost billions less than everyone thought https://t.co/wviXo8FUGx https://t.co/GuH2Dv0cMM
@CNN,Fri Aug 03 04:37:03 +0000 2018,0.0,0.0,1.0,0.0,98,"A new study finds people who drink heavily are more likely to get dementia, but people who don't drink at all are a… https://t.co/meavmjnEju"
@CNN,Fri Aug 03 04:33:04 +0000 2018,0.6597,0.252,0.748,0.0,99,Suddenly the White House cares about election security. Can we believe it? | By Juliette Kayyem via @CNNOpinion… https://t.co/Yj9irZNgqk
@CNN,Fri Aug 03 04:30:09 +0000 2018,-0.4404,0.0,0.838,0.162,100,"One of China's highest-ranking Buddhist monks has denied explosive allegations of sexual misconduct, which accusers… https://t.co/QMhUkVM83X"
@FoxNews,Fri Aug 03 16:21:18 +0000 2018,0.4019,0.403,0.597,0.0,1,Poll: Ohio Special Election. https://t.co/qjwXWsKIvp
@FoxNews,Fri Aug 03 16:13:27 +0000 2018,-0.8885,0.0,0.553,0.447,2,Breaking News: Man suspected of murdering George HW Bush's doctor is found dead in Houston https://t.co/OMqY1r0f8k
@FoxNews,Fri Aug 03 16:11:01 +0000 2018,0.5574,0.265,0.735,0.0,3,".@NASA names nine 'American hero' astronauts for SpaceX, Boeing missions https://t.co/xlLsi1OWen"
@FoxNews,Fri Aug 03 16:01:58 +0000 2018,-0.5267,0.0,0.764,0.236,4,Delta passengers restrain unruly man threatening to 'take the plane down' https://t.co/F0axhKYtHY
@FoxNews,Fri Aug 03 15:49:23 +0000 2018,0.0772,0.152,0.711,0.137,5,".@Scaramucci: ""Because of his policies, because of his strengthening at the border, the minority unemployment situa… https://t.co/YT1tTHCzKS"
@FoxNews,Fri Aug 03 15:49:00 +0000 2018,0.0,0.0,1.0,0.0,6,"Speaking to reporters, TV icon @KelseyGrammer reflected on the biggest lessons he’s learned in his life.… https://t.co/SWHXAzuWag"
@FoxNews,Fri Aug 03 15:40:06 +0000 2018,-0.0516,0.0,0.946,0.054,7,"Surfers leave the water next to Scripps Pier Thursday, Aug. 2, 2018, in San Diego. The @Scripps_Ocean says it has r… https://t.co/tIqA8F8iv5"
@FoxNews,Fri Aug 03 15:33:53 +0000 2018,-0.296,0.0,0.833,0.167,8,Report: Crews scour pig farm for missing student #MollieTibbetts; @MattFinnFNC reports. https://t.co/lp7MeyoBd5
@FoxNews,Fri Aug 03 15:26:56 +0000 2018,-0.2263,0.0,0.853,0.147,9,Protests along Israel-Gaza border amid reports of possible truce with Hamas. https://t.co/vkdwSP1cLZ
@FoxNews,Fri Aug 03 15:23:06 +0000 2018,-0.6908,0.0,0.725,0.275,10,Former NBA star Charles Oakley allegedly cheated at Texas hold'em game leading to his arrest: report https://t.co/bb7BOjc3wJ
@FoxNews,Fri Aug 03 15:06:22 +0000 2018,0.4939,0.186,0.814,0.0,11,"On ""Hannity,"" @EricTrump praised his father President @realDonaldTrump's economic achievements as the nation's lead… https://t.co/YqHsO6MXLi"
@FoxNews,Fri Aug 03 15:03:22 +0000 2018,0.0,0.0,1.0,0.0,12,"US employers add 157,000 jobs. https://t.co/LsHVHLVpLY https://t.co/9JUeNiCzuQ"
@FoxNews,Fri Aug 03 15:01:29 +0000 2018,0.0,0.0,1.0,0.0,13,"US employers add 157,000 jobs, jobless rate hits 3.9 pct. https://t.co/LsHVHLVpLY https://t.co/vv4v6rC9vX"
@FoxNews,Fri Aug 03 15:01:24 +0000 2018,0.0,0.0,1.0,0.0,14,"NASA set to announce astronauts for SpaceX, Boeing missions https://t.co/xlLsi1OWen"
@FoxNews,Fri Aug 03 14:58:39 +0000 2018,-0.34,0.0,0.844,0.156,15,Tim Allen speaks out about Roseanne Barr firing: 'That's not the woman I know' https://t.co/phWpRnes37
@FoxNews,Fri Aug 03 14:56:21 +0000 2018,-0.6486,0.087,0.578,0.335,16,Woman convicted of ax attack after jurors reject her transgender medication defense https://t.co/ds5r0UpvHb
@FoxNews,Fri Aug 03 14:53:51 +0000 2018,-0.6908,0.0,0.761,0.239,17,Usama bin Laden's brother pleads with terrorist mastermind's son not to follow in his footsteps https://t.co/HGTT1vdpb2
@FoxNews,Fri Aug 03 14:49:23 +0000 2018,-0.7579,0.0,0.571,0.429,18,"Chicago Protesters March Over Violence, Demand Ouster of Rahm Emanuel; @GiannoCaldwell reports.… https://t.co/Ii5WFJQVHt"
@FoxNews,Fri Aug 03 14:47:29 +0000 2018,0.2732,0.231,0.769,0.0,19,"Stonehenge mystery solved, says breakthrough scientific study https://t.co/PvcQiWw8h6"
@FoxNews,Fri Aug 03 14:42:09 +0000 2018,0.0,0.0,1.0,0.0,20,#MollieTibbetts tipline: 800-452-1111. https://t.co/oyH7lilfME
@FoxNews,Fri Aug 03 14:38:11 +0000 2018,-0.296,0.0,0.885,0.115,21,"COMING UP: Awaiting news conference on missing @uiowa student #MollieTibbetts - for full live coverage, tune in to… https://t.co/39k09U00RC"
@FoxNews,Fri Aug 03 14:34:00 +0000 2018,0.0,0.0,1.0,0.0,22,".@mercedesschlapp: ""The wall is shown to work."" https://t.co/SACVc49EKc"
@FoxNews,Fri Aug 03 14:33:47 +0000 2018,0.0,0.0,1.0,0.0,23,"US employers add 157,000 jobs, jobless rate hits 3.9 pct. https://t.co/a6ekllbIXq"
@FoxNews,Fri Aug 03 14:29:00 +0000 2018,-0.4404,0.0,0.508,0.492,24,Unemployment under @POTUS. https://t.co/epoa5Vm48V
@FoxNews,Fri Aug 03 14:25:29 +0000 2018,0.7213,0.251,0.749,0.0,25,"ACT OF KINDNESS: Amid sweltering summer heat, a Nevada bus driver offered an elderly man a cool water bottle from h… https://t.co/B5dpPHXwRL"
@FoxNews,Fri Aug 03 14:21:28 +0000 2018,-0.5423,0.0,0.851,0.149,26,"Brandon Judd: ""Even hardcore liberals in Chicago are saying, 'Crime is way too much, we've got to suppress the crim… https://t.co/cI7Iy3CtGF"
@FoxNews,Fri Aug 03 14:12:27 +0000 2018,0.0,0.0,1.0,0.0,27,"RT @FoxBusiness: .@larry_kudlow on big tech companies: ""I'm not into breaking up business right now. I'd have to see massive evidence of so…"
@FoxNews,Fri Aug 03 14:12:25 +0000 2018,0.3818,0.115,0.885,0.0,28,"RT @FoxBusiness: .@larry_kudlow: ""The backbone of the American economy, and the reason we are resuming our growth... is innovation and appl…"
@FoxNews,Fri Aug 03 14:12:22 +0000 2018,0.0,0.0,1.0,0.0,29,"RT @FoxBusiness: .@larry_kudlow: ""We are coming together with the European Union to make a deal with them... and I think most of our trade…"
@FoxNews,Fri Aug 03 14:11:51 +0000 2018,0.0,0.0,1.0,0.0,30,".@mercedesschlapp: ""This is a president who is a non-stop working machine."" https://t.co/tZB2q7xzwH"
@FoxNews,Fri Aug 03 14:07:27 +0000 2018,0.0,0.0,1.0,0.0,31,".@mercedesschlapp: ""[@TheDemocrats'] message has become that of abolishing ICE and that of open borders."" https://t.co/gWDVA0I8P4"
@FoxNews,Fri Aug 03 14:05:38 +0000 2018,-0.0516,0.099,0.792,0.109,32,".@mercedesschlapp: ""There is no question that because of @POTUS's leadership, his vision in terms of pushing forwar… https://t.co/rjdZDun4lt"
@FoxNews,Fri Aug 03 14:04:03 +0000 2018,0.4576,0.13,0.87,0.0,33,".@Garry4Chicago: ""The mayor is out of touch with the people of Chicago. He's more interested in raising taxes to ge… https://t.co/7dMZGJ8jnr"
@FoxNews,Fri Aug 03 14:02:43 +0000 2018,0.743,0.296,0.704,0.0,34,"RT @FoxBusiness: .@larry_kudlow on economic growth: ""We would be happy with three (percent) or three-plus (percent)."" https://t.co/EplZOl6K…"
@FoxNews,Fri Aug 03 14:02:41 +0000 2018,0.3674,0.208,0.694,0.098,35,"RT @FoxBusiness: .@larry_kudlow: ""The Chinese had better not underestimate the determination of President Trump to follow through and seek…"
@FoxNews,Fri Aug 03 14:02:38 +0000 2018,0.0,0.0,1.0,0.0,36,"RT @FoxBusiness: .@larry_kudlow on U.S.-China trade: ""I am privy to what President Trump has been thinking and he is going to stand tough.""…"
@FoxNews,Fri Aug 03 14:02:35 +0000 2018,0.0,0.0,1.0,0.0,37,"RT @FoxBusiness: .@larry_kudlow on China trade spat: ""The president's not about to back down."" https://t.co/umwQG3cjIr"
@FoxNews,Fri Aug 03 14:02:33 +0000 2018,0.0,0.0,1.0,0.0,38,"RT @FoxBusiness: .@larry_kudlow on #JobsReport: ""You have rock-bottom inventories and you have a capital goods boom... that's a really stro…"
@FoxNews,Fri Aug 03 14:02:27 +0000 2018,0.802,0.353,0.647,0.0,39,"RT @FoxBusiness: .@larry_kudlow: ""We're gonna create 2.6, 2.8 million new jobs in 2018. That's a pretty good number."" https://t.co/uSXkrza8…"
@FoxNews,Fri Aug 03 13:54:31 +0000 2018,0.0,0.0,1.0,0.0,40,"Socialist candidate Ocasio-Cortez once saw herself as Smithian capitalist, viewed feminism as 'relic' https://t.co/qGBgDtfWJX"
@FoxNews,Fri Aug 03 13:45:00 +0000 2018,0.1531,0.14,0.86,0.0,41,".@cvpayne: “The number was slightly less than expected, but the components of the number are very encouraging.”… https://t.co/pCRHmi8oSo"
@FoxNews,Fri Aug 03 13:44:00 +0000 2018,0.0,0.0,1.0,0.0,42,RT @FoxBusiness: #StockAlert: Stocks at the open https://t.co/OEQQEmGZLV
@FoxNews,Fri Aug 03 13:43:54 +0000 2018,0.7579,0.277,0.723,0.0,43,"RT @FoxBusiness: .@larry_kudlow on #JobsReport: ""I actually thought it was a pretty strong report because... the back revisions were gigant…"
@FoxNews,Fri Aug 03 13:35:00 +0000 2018,0.0,0.0,1.0,0.0,44,"Kanye West on track toward billionaire status, report says https://t.co/Z0Iyuoj0Ms"
@FoxNews,Fri Aug 03 13:28:15 +0000 2018,0.0,0.0,1.0,0.0,45,"Brandon Judd: ""He's being the leader that everybody expected him to be."" https://t.co/TAVHq4o8Ud"
@FoxNews,Fri Aug 03 13:27:58 +0000 2018,0.186,0.139,0.757,0.104,46,"NEWS ALERT: Awaiting news conference on missing @uiowa student #MollieTibbetts - for full live coverage, tune in to… https://t.co/1cFk8QxooX"
@FoxNews,Fri Aug 03 13:26:52 +0000 2018,0.0,0.0,1.0,0.0,47,RT @FoxBusiness: Stock futures flat following July jobs report  https://t.co/HbYxwpx8zK
@FoxNews,Fri Aug 03 13:19:01 +0000 2018,0.0,0.0,1.0,0.0,48,"Anti-Trump vandalism sweeps country: Yacht, Hollywood star latest targets https://t.co/c2r8oB9xmK"
@FoxNews,Fri Aug 03 13:15:00 +0000 2018,0.4019,0.162,0.838,0.0,49,Police hunt for arsonist who torched New Jersey playground for kids with special needs https://t.co/frVXdbrDSr
@FoxNews,Fri Aug 03 13:10:16 +0000 2018,-0.5859,0.0,0.725,0.275,50,$4.5 million classic car fraud scheme shut down by FBI https://t.co/LoQo2IAYZX
@FoxNews,Fri Aug 03 12:57:16 +0000 2018,-0.4404,0.0,0.879,0.121,51,"RT @FoxBusiness: BREAKING NEWS: The U.S. economy added 157,000 jobs in July, below analyst expectations. The unemployment rate came in at 3…"
@FoxNews,Fri Aug 03 12:57:05 +0000 2018,0.0,0.0,1.0,0.0,52,RT @FoxBusiness: #JobsReport: Average hourly earnings +0.3% https://t.co/db5Ds8cHy6
@FoxNews,Fri Aug 03 12:56:48 +0000 2018,0.0,0.0,1.0,0.0,53,RT @FoxBusiness: #JobsReport: Where the jobs are https://t.co/NDOuLhHndf
@FoxNews,Fri Aug 03 12:42:26 +0000 2018,-0.5423,0.0,0.863,0.137,54,"Stuart Varney: “I wouldn’t say that 157,000 new jobs is bad news…We wanted to keep up a pace of about 200,000 new j… https://t.co/z2NrdhDvLp"
@FoxNews,Fri Aug 03 12:36:26 +0000 2018,0.0,0.0,1.0,0.0,55,JUST IN: July jobs report released https://t.co/WUsUHR2L9Q
@FoxNews,Fri Aug 03 12:33:10 +0000 2018,-0.4404,0.0,0.818,0.182,56,"RT @FoxBusiness: BREAKING NEWS: 157,000 jobs added in July's #JobsReport, unemployment at 3.9% https://t.co/YhUOHKlwnq"
@FoxNews,Fri Aug 03 12:15:00 +0000 2018,-0.0772,0.076,0.828,0.097,57,"Overflowing Virginia dam could flood rain-soaked city in matter of minutes, officials warn https://t.co/824YIze6K9"
@FoxNews,Fri Aug 03 12:06:23 +0000 2018,0.7906,0.333,0.667,0.0,58,"Gail Gitcho: “This is good news for Republicans, it’s great news for President Trump.” @foxandfriends https://t.co/BwOh1WlP6n"
@FoxNews,Fri Aug 03 12:03:52 +0000 2018,0.0,0.0,1.0,0.0,59,RT @FoxBusiness: Jobs report – this is what economists will be watching  https://t.co/ZdWvq63bf4
@FoxNews,Fri Aug 03 11:50:00 +0000 2018,0.2732,0.231,0.769,0.0,60,"Stonehenge mystery solved, says breakthrough scientific study https://t.co/61yBIdGpXp"
@FoxNews,Fri Aug 03 11:40:00 +0000 2018,-0.6249,0.0,0.785,0.215,61,"Seattle homeless crisis leaves Jewish cemetery dealing with parked RVs, leftover needles, trash (via @travfed) https://t.co/ZAmaELLDQz"
@FoxNews,Fri Aug 03 11:35:00 +0000 2018,0.5719,0.252,0.748,0.0,62,Former WWE star Glenn 'Kane' Jacobs wins mayoral race in Tennessee https://t.co/Yy4QoB5jeQ
@FoxNews,Fri Aug 03 11:32:37 +0000 2018,0.0,0.0,1.0,0.0,63,"An eared seal cools off with an ice cube containing frozen fish at the Zoo of Vincennes in Paris, France. https://t.co/ZkYNO8LIKD"
@FoxNews,Fri Aug 03 11:30:00 +0000 2018,0.0,0.0,1.0,0.0,64,"$30,000 Ferrari book costs more than most cars https://t.co/BthervKwKJ"
@FoxNews,Fri Aug 03 11:20:00 +0000 2018,0.0,0.0,1.0,0.0,65,New York attorney general candidate wants to 'prosecute' ICE https://t.co/vLunqPygFN
@FoxNews,Fri Aug 03 11:15:00 +0000 2018,0.0,0.0,1.0,0.0,66,.@GiannoCaldwell: “People in Chicago are fed up with Rahm Emanuel's inaction.” https://t.co/Vf6WjHm1Id… https://t.co/qO4X3OyyAZ
@FoxNews,Fri Aug 03 11:10:00 +0000 2018,0.5106,0.248,0.752,0.0,67,New Jersey police rescue deer 'doing laps' in swimming pool https://t.co/ocuYuVpswS
@FoxNews,Fri Aug 03 11:05:00 +0000 2018,-0.5667,0.0,0.763,0.237,68,"""It does not seem like a wise move.""

@Uncle_Jimbo on TSA considering ending screening at small airports… https://t.co/a5HEr0cLte"
@FoxNews,Fri Aug 03 10:55:00 +0000 2018,0.0,0.0,1.0,0.0,69,Colin Kaepernick reference in song removed from Madden 19 https://t.co/orUgy2oeKU
@FoxNews,Fri Aug 03 10:45:00 +0000 2018,0.6124,0.238,0.762,0.0,70,OPINION: Sens. Grassley and Brown: Big foreign investments in US need closer scrutiny to protect national security https://t.co/QuPe13dYnH
@FoxNews,Fri Aug 03 10:40:00 +0000 2018,0.6249,0.24,0.76,0.0,71,"Peter Morici: “The president has a great story to tell, one of accomplishment.” https://t.co/5YUfkvn2gN… https://t.co/2VQnxc0KyB"
@FoxNews,Fri Aug 03 10:32:53 +0000 2018,0.34,0.124,0.876,0.0,72,"RT @foxnewsradio: After yesterday's White House briefing, @BretBaier sat down with @jessicafoxnews to discuss election security, the state…"
@FoxNews,Fri Aug 03 10:22:07 +0000 2018,0.0,0.0,1.0,0.0,73,July jobs report out today @FoxFriendsFirst https://t.co/1PebQ0AdLU
@FoxNews,Fri Aug 03 10:15:00 +0000 2018,-0.049,0.109,0.773,0.118,74,Billionaire liberal Tom Steyer says Dems 'lack common sense' for not fighting to impeach President @realDonaldTrump. https://t.co/YaWC4JpFfX
@FoxNews,Fri Aug 03 10:11:19 +0000 2018,0.0,0.0,1.0,0.0,75,.@CarleyShimkus is live with the ‘Fox News Update’ on Facebook Watch: https://t.co/hNrB8xzepH https://t.co/b9Zq3aBh5B
@FoxNews,Fri Aug 03 10:00:00 +0000 2018,0.0,0.0,1.0,0.0,76,TODAY: @4kingandcountry performs LIVE as part of the @foxandfriends All-American Summer Concert Series. Tune in to… https://t.co/rfXT72octE
@FoxNews,Fri Aug 03 09:45:00 +0000 2018,0.694,0.252,0.748,0.0,77,"""THANK YOU"": Three young girls, carrying American flags and a 'thank you' sign, rode horses over to show appreciati… https://t.co/cbDiX65FAO"
@FoxNews,Fri Aug 03 09:30:00 +0000 2018,-0.2732,0.0,0.851,0.149,78,"Former Starbucks employee suing company for 'discrimination' after telling boss about transition.
https://t.co/Ct1CvVaSjq"
@FoxNews,Fri Aug 03 09:15:00 +0000 2018,-0.4215,0.0,0.703,0.297,79,"Paul Manafort struggled to pay bills in 2016, bookkeeper testifies. https://t.co/OOmf9aT8nq"
@FoxNews,Fri Aug 03 09:00:00 +0000 2018,0.0,0.0,1.0,0.0,80,"Tim Allen's 'Last Man Standing' return will include character's conservative views, exec says. https://t.co/mirpkbvLRg"
@FoxNews,Fri Aug 03 08:45:00 +0000 2018,-0.2023,0.0,0.816,0.184,81,'Force field' technology could make US tanks unstoppable. https://t.co/vSsNlQeQsJ
@FoxNews,Fri Aug 03 08:30:00 +0000 2018,0.3182,0.126,0.874,0.0,82,Trumka blasted by the teachers union boss for keeping the door open on a Trump 2020 endorsement. https://t.co/K1t1bySf54
@FoxNews,Fri Aug 03 08:15:00 +0000 2018,0.0516,0.091,0.909,0.0,83,".@POTUS unravels more of Obama's legacy, with proposed freeze on mileage rules. https://t.co/afiW8bwjfX"
@FoxNews,Fri Aug 03 08:00:01 +0000 2018,-0.5106,0.0,0.769,0.231,84,Suckers beware: Your $10 reusable steel drinking straw may be counterfeit. https://t.co/CLgjyMlCpU
@FoxNews,Fri Aug 03 07:45:01 +0000 2018,0.0,0.0,1.0,0.0,85,Mollie Tibbetts search team scours land near Iowa pig farm. https://t.co/pAwfPT7auL
@FoxNews,Fri Aug 03 07:30:00 +0000 2018,-0.0943,0.076,0.832,0.092,86,SILLY GOOSE: A Michigan police officer led a goose back to a park on foot after the animal refused to ride in the o… https://t.co/qH67dM0bpn
@FoxNews,Fri Aug 03 07:15:00 +0000 2018,-0.4767,0.0,0.807,0.193,87,"Minnesota man arrested after pushing boy, 8, off 31-foot water slide, police say. https://t.co/VN6yfpXnN9"
@FoxNews,Fri Aug 03 07:00:00 +0000 2018,-0.7845,0.0,0.592,0.408,88,Pope Francis declares the death penalty is 'inadmissible' in a teaching reversal. https://t.co/9X7Y2OIjuA
@FoxNews,Fri Aug 03 06:45:00 +0000 2018,-0.6597,0.0,0.671,0.329,89,"Handcuffed woman, 19, fatally shot herself, police say, but mother expresses doubts. https://t.co/TRLjFch8Qr"
@FoxNews,Fri Aug 03 06:15:00 +0000 2018,0.1779,0.184,0.67,0.145,90,"Senior citizens at South Carolina Costco get into physical fight over free samples.
https://t.co/0nrTCMn2Qg"
@FoxNews,Fri Aug 03 06:00:00 +0000 2018,-0.743,0.0,0.588,0.412,91,"Pennsylvania baby sitters 'severely abused' children for 6 days, police say. https://t.co/p7l06D02cA"
@FoxNews,Fri Aug 03 05:45:00 +0000 2018,0.0,0.0,1.0,0.0,92,"Who is TS Ellis? A look at the judge in the Manafort, Mueller case. https://t.co/SjAHgd0tvu"
@FoxNews,Fri Aug 03 05:30:00 +0000 2018,-0.34,0.0,0.833,0.167,93,"Texas mom pulls gun on teen girl amid daughter's brawl, video shows. https://t.co/EkgrYQq25n"
@FoxNews,Fri Aug 03 05:15:00 +0000 2018,-0.4588,0.0,0.824,0.176,94,"Missouri man in custody after beating girlfriend's children, making them eat shoes, cops say. https://t.co/TdnequIOss"
@FoxNews,Fri Aug 03 04:45:00 +0000 2018,-0.3612,0.0,0.696,0.304,95,"Plastic containers pose health risks for children, pediatricians warn. https://t.co/rNbafO2H4v"
@FoxNews,Fri Aug 03 04:30:00 +0000 2018,0.5106,0.19,0.683,0.127,96,Texas doctor warns 'super strain' of pink eye on the rise in part of the state. https://t.co/O2phWpRlWm
@FoxNews,Fri Aug 03 04:15:00 +0000 2018,-0.2263,0.0,0.863,0.137,97,"Strzok demanded declassification, other FBI powers before joining Mueller team, emails show. https://t.co/txaHUSXjAj"
@FoxNews,Fri Aug 03 04:01:00 +0000 2018,0.25,0.133,0.867,0.0,98,Democratic New Mexico House candidate endorsed by Obama calls for abolition of ICE. https://t.co/G6PagjINFI
@FoxNews,Fri Aug 03 03:45:00 +0000 2018,0.0,0.0,1.0,0.0,99,"Remains received from North Korea 'consistent' with being US service members, Pentagon says. https://t.co/gvcp4Bu2Xh"
@FoxNews,Fri Aug 03 03:30:00 +0000 2018,-0.5574,0.0,0.825,0.175,100,"In an interview with @PeteHegseth, @VP Mike Pence discussed the Trump Administration's goal of combating illegal im… https://t.co/bkU8McXh3E"
@NYTimes,Fri Aug 03 16:04:09 +0000 2018,-0.6808,0.0,0.763,0.237,1,"Desperate to keep a job that was her way out of poverty, she tried using hypertension pills, a knitting needle and… https://t.co/hmWh30zJgk"
@NYTimes,Fri Aug 03 16:01:14 +0000 2018,0.5994,0.187,0.813,0.0,2,"""You started understanding the life of the people, how they lived, what they thought, who they loved"" https://t.co/8xcwoOAEvW"
@NYTimes,Fri Aug 03 15:45:09 +0000 2018,0.0,0.0,1.0,0.0,3,"Training high schoolers, hiring recently released inmates and installing start-up-like amenities are a few of the w… https://t.co/u7byxYELRy"
@NYTimes,Fri Aug 03 15:30:08 +0000 2018,0.3182,0.113,0.887,0.0,4,"A huge grid of vehicle tracks tattoos the land just outside Arctic National Wildlife Refuge in Alaska, a remnant of… https://t.co/HnyeirQiJA"
@NYTimes,Fri Aug 03 15:15:05 +0000 2018,0.7152,0.239,0.761,0.0,5,"RT @jmartNYT: NEW: Democrats have a chance to take back the Kansas governorship, especially if Kobach wins the nomination on Tuesday.   But…"
@NYTimes,Fri Aug 03 15:00:24 +0000 2018,0.0,0.0,1.0,0.0,6,RT @NYTSports: It was all going according to plan for the Yankees. Until the fourth inning. https://t.co/XadFbJPuvD
@NYTimes,Fri Aug 03 14:45:05 +0000 2018,0.0,0.0,1.0,0.0,7,"""This is the new normal: Everyone starts taking out their phones and emailing their bosses that they're going to be… https://t.co/GJ2g6MuSgG"
@NYTimes,Fri Aug 03 14:30:17 +0000 2018,0.0516,0.116,0.776,0.108,8,"President Trump devoted the majority of his time at a rowdy rally on Thursday targeting the news media, deriding th… https://t.co/L9ZZL0wRHr"
@NYTimes,Fri Aug 03 14:15:06 +0000 2018,0.0,0.0,1.0,0.0,9,"RT @alanblinder: The marquee races are set in Tennessee. Marsha Blackburn and Phil Bredesen are the picks for Senate, and Karl Dean and Bil…"
@NYTimes,Fri Aug 03 14:00:05 +0000 2018,0.1779,0.183,0.7,0.117,10,China threatened to levy tariffs on $60 billion a year worth of imports from the United States if the Trump adminis… https://t.co/rk5lgQOeVO
@NYTimes,Fri Aug 03 13:45:07 +0000 2018,-0.2023,0.154,0.607,0.238,11,"Mike Pompeo urged Turkey to free Andrew Brunson, an American pastor imprisoned on espionage charges https://t.co/EoVnsP7cHq"
@NYTimes,Fri Aug 03 13:30:05 +0000 2018,0.0,0.0,1.0,0.0,12,"""To all those who say that witnesses have not reacted enough: Everything happened very quickly and they did not hav… https://t.co/Jv9xBTtUII"
@NYTimes,Fri Aug 03 13:16:02 +0000 2018,0.09,0.122,0.776,0.101,13,"8 U.S. intelligence groups blame Russia for meddling, but President Trump keeps clouding the picture… https://t.co/2h0ToEYYP3"
@NYTimes,Fri Aug 03 13:00:14 +0000 2018,0.0,0.0,1.0,0.0,14,Morning Briefing: Here's what you need to know to start your day https://t.co/6KQ7BMGgff https://t.co/B7am3fxU1y
@NYTimes,Fri Aug 03 12:49:02 +0000 2018,-0.2023,0.12,0.684,0.197,15,"""He knew a homicide would be easier for us. He knew we would blame ourselves for missing the signs.""  https://t.co/k4NeQwHl8D"
@NYTimes,Fri Aug 03 12:43:12 +0000 2018,0.0,0.0,1.0,0.0,16,"Breaking News: The U.S. added 157,000 jobs in July, below analysts' expectations but extending a steady run of hiri… https://t.co/fAZW0cLBAP"
@NYTimes,Fri Aug 03 12:31:05 +0000 2018,-0.9022,0.0,0.59,0.41,17,At least 25 people were killed when suicide bombers disguised in women's clothing stormed a Shiite mosque in easter… https://t.co/z7qS0y9IBL
@NYTimes,Fri Aug 03 12:15:07 +0000 2018,-0.4005,0.103,0.69,0.207,18,"""This is a threat we need to take extremely seriously and to tackle and respond to with fierce determination and fo… https://t.co/0jta3wFYA1"
@NYTimes,Fri Aug 03 11:30:08 +0000 2018,0.6705,0.234,0.766,0.0,19,"""Russians are looking for every opportunity, regardless of party, regardless of whether or not it applies to the el… https://t.co/IPJ9ZWR7st"
@NYTimes,Fri Aug 03 11:15:06 +0000 2018,0.0,0.0,1.0,0.0,20,How Paul Manafort's plans backfired https://t.co/6A22joCakR https://t.co/XOEVtFEme2
@NYTimes,Fri Aug 03 11:00:08 +0000 2018,-0.7506,0.0,0.714,0.286,21,"The author secretly recorded hundreds of hours of conversations with her brother, a notorious Dutch crime boss, inc… https://t.co/cBJmlsJyyu"
